"Settlement","Company","brand_in_sett","id","Address","gasoline_avg","diesel_avg","n_days","brand_cat","total_sett","n_competitors_other_brand","on_highway","lat","lon","dist_border_km","near_border_10km","near_border_20km","n_sett_stations","hhi_brand","share_small","share_premium","share_discount","area_ha","population","pop_density","brand_cat_discount","brand_cat_premium","log_n_sett","log_n_competitors_other_brand"
"Szentendre","Omv",1,"Szentendre | Omv | Szentendre, 11. sz. főút 17. km","Szentendre, 11. sz. főút 17. km",582.9,591.042857142857,7,"premium",3,2,0,47.6677606,19.0760467,29.4334326755784,0,0,3,0.555555555555555,0,1,0,4382,28483,650,0,1,1.09861228866811,0.693152180547445
"Szentes","Mobil Petrol",1,"Szentes | Mobil Petrol | Szentes, Attila út 4. (Attila út - Ipartelepi út körf.)","Szentes, Attila út 4. (Attila út - Ipartelepi út körf.)",577.614285714286,585.614285714286,7,"discount",4,3,0,46.6524049,20.2566408,56.8331906239596,0,0,4,0.25,0,0.5,0.5,35325,24482,69.3050247699929,1,0,1.38629436111989,1.09861562199589
"Szentes","Mol",1,"Szentes | Mol | Szentes, Attila út 2.","Szentes, Attila út 2.",583.428571428571,590.142857142857,7,"premium",4,3,0,46.6524049,20.2566408,56.8331906239596,0,0,4,0.25,0,0.5,0.5,35325,24482,69.3050247699929,0,1,1.38629436111989,1.09861562199589
"Szentes","Oil!",1,"Szentes | Oil! | Szentes, Alsórét 258.","Szentes, Alsórét 258.",579.9,585.042857142857,7,"discount",4,3,0,46.6524049,20.2566408,56.8331906239596,0,0,4,0.25,0,0.5,0.5,35325,24482,69.3050247699929,1,0,1.38629436111989,1.09861562199589
"Szentes","Shell",1,"Szentes | Shell | Szentes, Vásárhelyi út 110","Szentes, Vásárhelyi út 110",584.042857142857,590.471428571429,7,"premium",4,3,0,46.6524049,20.2566408,56.8331906239596,0,0,4,0.25,0,0.5,0.5,35325,24482,69.3050247699929,0,1,1.38629436111989,1.09861562199589
"Szentgotthárd","Mol",2,"Szentgotthárd | Mol | Szentgotthárd, 8 - as út","Szentgotthárd, 8 - as út",583.428571428571,590.142857142857,7,"premium",3,1,0,46.9528507,16.2748541,2.67790873054795,1,1,3,0.555555555555555,0,1,0,6773,8064,119.060977410306,0,1,1.09861228866811,9.99995000039884e-06
"Szentgotthárd","Mol",2,"Szentgotthárd | Mol | Szentgotthárd, Rábafüzesi út 1.  ","Szentgotthárd, Rábafüzesi út 1.  ",583.428571428571,590.142857142857,7,"premium",3,1,0,46.9528507,16.2748541,2.67790873054795,1,1,3,0.555555555555555,0,1,0,6773,8064,119.060977410306,0,1,1.09861228866811,9.99995000039884e-06
"Szentgotthárd","Orlen",1,"Szentgotthárd | Orlen | Szentgotthárd, 8-as út (Szentgotthárd 0355/51 hrsz) Rábafüzes","Szentgotthárd, 8-as út (Szentgotthárd 0355/51 hrsz) Rábafüzes",581.142857142857,587.571428571429,7,"premium",3,2,0,46.9528507,16.2748541,2.67790873054795,1,1,3,0.555555555555555,0,1,0,6773,8064,119.060977410306,0,1,1.09861228866811,0.693152180547445
"Szentlászló","Mol",1,"Szentlászló | Mol | Szentlászló, 066/2 hrsz.  ","Szentlászló, 066/2 hrsz.  ",583.428571428571,590.142857142857,7,"premium",1,0,0,46.1573091,17.8363524,32.3528433687394,0,0,1,1,0,1,0,1406,730,51.9203413940256,0,1,0,-11.5129254649702
"Szentlőrinc","Mol",1,"Szentlőrinc | Mol | Szentlőrinc, Törökföld u.","Szentlőrinc, Törökföld u.",582.428571428571,589.142857142857,7,"premium",1,0,0,46.0415605,17.988914,30.0137806520733,0,0,1,1,0,1,0,2781,5899,212.117943185904,0,1,0,-11.5129254649702
"Szerencs","Mol",1,"Szerencs | Mol | Szerencs, Gyár út 38.","Szerencs, Gyár út 38.",583.428571428571,590.142857142857,7,"premium",2,1,0,48.1633851,21.2010881,38.570813450531,0,0,2,0.5,0,1,0,3668,8300,226.281352235551,0,1,0.693147180559945,9.99995000039884e-06
"Szerencs","Orlen",1,"Szerencs | Orlen | Szerencs, Gyár út belterület 2905 hrsz.","Szerencs, Gyár út belterület 2905 hrsz.",585.142857142857,592.571428571429,7,"premium",2,1,0,48.1633851,21.2010881,38.570813450531,0,0,2,0.5,0,1,0,3668,8300,226.281352235551,0,1,0.693147180559945,9.99995000039884e-06
"Szigethalom","Mol",1,"Szigethalom | Mol | Szigethalom, Petőfi Sándor u.  ","Szigethalom, Petőfi Sándor u.  ",583.428571428571,590.142857142857,7,"premium",1,0,0,47.3245067,19.0001884,55.4564135803025,0,0,1,1,0,1,0,912,18382,2015.5701754386,0,1,0,-11.5129254649702
"Szigetszentmiklós","Auchan",1,"Szigetszentmiklós | Auchan | Szigetszentmiklós, Kántor utca 4-6.","Szigetszentmiklós, Kántor utca 4-6.",568.714285714286,571,7,"discount",7,6,0,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,1,0,1.94591014905531,1.79176113589333
"Szigetszentmiklós","Mol",1,"Szigetszentmiklós | Mol | Szigetszentmiklós, Petőfi Sándor utca 139","Szigetszentmiklós, Petőfi Sándor utca 139",583.428571428571,590.142857142857,7,"premium",7,6,0,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,0,1,1.94591014905531,1.79176113589333
"Szigetszentmiklós","Omv",1,"Szigetszentmiklós | Omv | Szigetszentmiklós, Gyári út 3237 hrsz.","Szigetszentmiklós, Gyári út 3237 hrsz.",582.9,591.042857142857,7,"premium",7,6,0,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,0,1,1.94591014905531,1.79176113589333
"Szigetszentmiklós","Orlen",1,"Szigetszentmiklós | Orlen | Szigetszentmiklós, Csepeli út 0188/80 hrsz","Szigetszentmiklós, Csepeli út 0188/80 hrsz",581.142857142857,587.571428571429,7,"premium",7,6,0,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,0,1,1.94591014905531,1.79176113589333
"Szigetszentmiklós","Shell",3,"Szigetszentmiklós | Shell | Szigetszentmiklós, Csepeli út 19.","Szigetszentmiklós, Csepeli út 19.",587.042857142857,590.471428571429,7,"premium",7,4,0,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,0,1,1.94591014905531,1.38629686111677
"Szigetszentmiklós","Shell",3,"Szigetszentmiklós | Shell | Szigetszentmiklós, II. Rákóczi Ferenc út 12.","Szigetszentmiklós, II. Rákóczi Ferenc út 12.",584.042857142857,590.471428571429,7,"premium",7,4,0,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,0,1,1.94591014905531,1.38629686111677
"Szigetszentmiklós","Shell",3,"Szigetszentmiklós | Shell | Szigetszentmiklós, M0 Szigetszentmiklós","Szigetszentmiklós, M0 Szigetszentmiklós",615.042857142857,617.471428571429,7,"premium",7,4,1,47.345765,19.0409037,54.52929381284,0,0,7,0.26530612244898,0,0.857142857142857,0.142857142857143,4565,40132,879.123767798467,0,1,1.94591014905531,1.38629686111677
